Time (Seconds),X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8
3.44,0.486013,1.065001,0.391844,,,,,,,,,,,,,,,,,,,,,
3.45,0.486044,1.064982,0.391821,,,,,,,,,,,,,,,,,,,,,
3.46,0.486079,1.064957,0.391812,,,,,,,,,,,,,,,,,,,,,
3.47,0.486107,1.064923,0.391807,,,,,,,,,,,,,,,,,,,,,
3.48,0.486433,1.06486,0.39167,,,,,,,,,,,,,,,,,,,,,
3.49,0.486489,1.064862,0.391653,,,,,,,,,,,,,,,,,,,,,
3.5,0.486522,1.064844,0.39163,,,,,,,,,,,,,,,,,,,,,
3.51,0.486581,1.064837,0.391615,,,,,,,,,,,,,,,,,,,,,
3.52,0.486615,1.064827,0.391592,,,,,,,,,,,,,,,,,,,,,
3.53,0.486654,1.064821,0.391579,,,,,,,,,,,,,,,,,,,,,
3.54,0.486697,1.064805,0.391576,,,,,,,,,,,,,,,,,,,,,
3.55,0.486731,1.064804,0.391556,,,,,,,,,,,,,,,,,,,,,
3.56,0.486777,1.064802,0.391555,,,,,,,,,,,,,,,,,,,,,
3.57,0.486805,1.064795,0.391552,,,,,,,,,,,,,,,,,,,,,
3.58,0.486829,1.064771,0.391547,,,,,,,,,,,,,,,,,,,,,
3.59,0.486865,1.064754,0.391547,,,,,,,,,,,,,,,,,,,,,
3.6,0.486884,1.064748,0.39156,,,,,,,,,,,,,,,,,,,,,
3.61,0.486909,1.064737,0.391565,,,,,,,,,,,,,,,,,,,,,
3.62,0.486922,1.064734,0.391576,,,,,,,,,,,,,,,,,,,,,
3.63,0.486941,1.064745,0.391589,,,,,,,,,,,,,,,,,,,,,
3.64,0.486954,1.064731,0.391604,,,,,,,,,,,,,,,,,,,,,
3.65,0.48698,1.064727,0.391612,,,,,,,,,,,,,,,,,,,,,
3.66,0.486983,1.0647,0.391632,,,,,,,,,,,,,,,,,,,,,
3.67,0.486997,1.064693,0.391642,,,,,,,,,,,,,,,,,,,,,
3.68,0.486995,1.064664,0.391675,,,,,,,,,,,,,,,,,,,,,
3.69,0.487002,1.064666,0.391693,,,,,,,,,,,,,,,,,,,,,
3.7,0.487023,1.064655,0.391713,,,,,,,,,,,,,,,,,,,,,
3.71,0.487225,1.064551,0.391705,,,,,,,,,,,,,,,,,,,,,
3.72,0.487229,1.06455,0.391725,,,,,,,,,,,,,,,,,,,,,
3.73,0.487247,1.064548,0.391745,,,,,,,,,,,,,,,,,,,,,
3.74,0.487238,1.064547,0.391759,,,,,,,,,,,,,,,,,,,,,
3.75,0.487254,1.064559,0.391771,,,,,,,,,,,,,,,,,,,,,
3.76,0.487232,1.064545,0.391804,,,,,,,,,,,,,,,,,,,,,
3.77,0.48723,1.064539,0.391821,,,,,,,,,,,,,,,,,,,,,
3.78,0.487235,1.064531,0.391833,,,,,,,,,,,,,,,,,,,,,
3.79,0.487239,1.06453,0.39185,,,,,,,,,,,,,,,,,,,,,
3.8,0.487239,1.064534,0.391861,,,,,,,,,,,,,,,,,,,,,
3.81,0.487234,1.064544,0.391864,,,,,,,,,,,,,,,,,,,,,
3.82,0.48724,1.064548,0.39185,,,,,,,,,,,,,,,,,,,,,
3.83,0.487236,1.064543,0.391845,,,,,,,,,,,,,,,,,,,,,
3.84,0.487248,1.064559,0.391825,,,,,,,,,,,,,,,,,,,,,
3.85,0.487233,1.064546,0.391838,,,,,,,,,,,,,,,,,,,,,
3.86,0.48724,1.064555,0.391842,,,,,,,,,,,,,,,,,,,,,
3.87,0.487248,1.064558,0.391839,,,,,,,,,,,,,,,,,,,,,
3.88,0.487267,1.064556,0.391846,,,,,,,,,,,,,,,,,,,,,
3.89,0.48728,1.064541,0.391847,,,,,,,,,,,,,,,,,,,,,
3.9,0.487301,1.064532,0.391851,,,,,,,,,,,,,,,,,,,,,
3.91,0.487328,1.064541,0.391864,,,,,,,,,,,,,,,,,,,,,
3.92,0.487366,1.06456,0.391862,,,,,,,,,,,,,,,,,,,,,
3.93,0.487394,1.064563,0.391871,,,,,,,,,,,,,,,,,,,,,
3.94,0.487427,1.064563,0.391887,,,,,,,,,,,,,,,,,,,,,
3.95,0.48747,1.06457,0.391891,,,,,,,,,,,,,,,,,,,,,
3.96,0.487511,1.064561,0.391896,,,,,,,,,,,,,,,,,,,,,
3.97,0.487552,1.064564,0.391876,,,,,,,,,,,,,,,,,,,,,
3.98,0.487593,1.064558,0.391858,,,,,,,,,,,,,,,,,,,,,
3.99,0.487637,1.064563,0.391845,,,,,,,,,,,,,,,,,,,,,
4,0.487689,1.064586,0.391828,,,,,,,,,,,,,,,,,,,,,
4.01,0.487731,1.064598,0.391803,,,,,,,,,,,,,,,,,,,,,
4.02,0.487779,1.064624,0.391774,,,,,,,,,,,,,,,,,,,,,
4.03,0.487814,1.064625,0.391752,,,,,,,,,,,,,,,,,,,,,
4.04,0.487839,1.064625,0.391715,,,,,,,,,,,,,,,,,,,,,
4.05,0.487864,1.064632,0.39168,,,,,,,,,,,,,,,,,,,,,
4.06,0.487897,1.064641,0.391647,,,,,,,,,,,,,,,,,,,,,
4.07,0.48792,1.064659,0.391617,,,,,,,,,,,,,,,,,,,,,
4.08,0.487947,1.064683,0.391595,,,,,,,,,,,,,,,,,,,,,
4.09,0.487963,1.064683,0.39157,,,,,,,,,,,,,,,,,,,,,
4.1,0.487977,1.064688,0.391531,,,,,,,,,,,,,,,,,,,,,
4.11,0.487814,1.064803,0.391523,,,,,,,,,,,,,,,,,,,,,
4.12,0.487833,1.064819,0.391487,,,,,,,,,,,,,,,,,,,,,
4.13,0.487868,1.064816,0.391401,,,,,,,,,,,,,,,,,,,,,
4.14,0.487895,1.064836,0.391366,,,,,,,,,,,,,,,,,,,,,
4.15,0.487924,1.064849,0.391317,,,,,,,,,,,,,,,,,,,,,
4.16,0.487937,1.064858,0.391282,,,,,,,,,,,,,,,,,,,,,
4.17,0.487941,1.064869,0.391228,,,,,,,,,,,,,,,,,,,,,
4.18,0.487957,1.064874,0.391176,,,,,,,,,,,,,,,,,,,,,
4.19,0.487976,1.064883,0.39111,,,,,,,,,,,,,,,,,,,,,
4.2,0.488007,1.064905,0.391064,,,,,,,,,,,,,,,,,,,,,
4.21,0.488305,1.064883,0.390905,,,,,,,,,,,,,,,,,,,,,
4.22,0.488317,1.064894,0.390851,,,,,,,,,,,,,,,,,,,,,
4.23,0.488337,1.064915,0.390792,,,,,,,,,,,,,,,,,,,,,
4.24,0.488337,1.064921,0.390733,,,,,,,,,,,,,,,,,,,,,
4.25,0.488349,1.064933,0.390678,,,,,,,,,,,,,,,,,,,,,
4.26,0.488365,1.064937,0.390608,,,,,,,,,,,,,,,,,,,,,
4.27,0.488381,1.064945,0.390542,,,,,,,,,,,,,,,,,,,,,
4.28,0.488397,1.064941,0.390483,,,,,,,,,,,,,,,,,,,,,
4.29,0.488401,1.064948,0.390421,,,,,,,,,,,,,,,,,,,,,
4.3,0.488408,1.064947,0.390352,,,,,,,,,,,,,,,,,,,,,
4.31,0.488415,1.064948,0.390282,,,,,,,,,,,,,,,,,,,,,
4.32,0.488416,1.06496,0.390203,,,,,,,,,,,,,,,,,,,,,
4.33,0.48842,1.064972,0.390129,,,,,,,,,,,,,,,,,,,,,
4.34,0.488438,1.064997,0.390049,,,,,,,,,,,,,,,,,,,,,
4.35,0.488446,1.065011,0.389975,,,,,,,,,,,,,,,,,,,,,
4.36,0.488465,1.065018,0.389919,,,,,,,,,,,,,,,,,,,,,
4.37,0.488466,1.065006,0.389831,,,,,,,,,,,,,,,,,,,,,
4.38,0.488477,1.065,0.389765,,,,,,,,,,,,,,,,,,,,,
4.39,0.488479,1.065007,0.389707,,,,,,,,,,,,,,,,,,,,,
4.4,0.488483,1.065014,0.389655,,,,,,,,,,,,,,,,,,,,,
4.41,0.488479,1.06502,0.389615,,,,,,,,,,,,,,,,,,,,,
4.42,0.488492,1.065037,0.38956,,,,,,,,,,,,,,,,,,,,,
4.43,0.488504,1.065042,0.38952,,,,,,,,,,,,,,,,,,,,,
4.44,0.488506,1.065042,0.38945,,,,,,,,,,,,,,,,,,,,,
4.45,0.488517,1.065039,0.389391,,,,,,,,,,,,,,,,,,,,,
4.46,0.488649,1.065068,0.38918,,,,,,,,,,,,,,,,,,,,,
4.47,0.488669,1.065079,0.389114,,,,,,,,,,,,,,,,,,,,,
4.48,0.488679,1.065103,0.389041,,,,,,,,,,,,,,,,,,,,,
4.49,0.488683,1.065129,0.389002,,,,,,,,,,,,,,,,,,,,,
4.5,0.488689,1.065131,0.388915,,,,,,,,,,,,,,,,,,,,,
4.51,0.488696,1.065157,0.388859,,,,,,,,,,,,,,,,,,,,,
4.52,0.488702,1.065173,0.3888,,,,,,,,,,,,,,,,,,,,,
4.53,0.488729,1.065193,0.38875,,,,,,,,,,,,,,,,,,,,,
4.54,0.488764,1.065226,0.388676,,,,,,,,,,,,,,,,,,,,,
4.55,0.488778,1.065245,0.388624,,,,,,,,,,,,,,,,,,,,,
4.56,0.488792,1.065265,0.388573,,,,,,,,,,,,,,,,,,,,,
4.57,0.488814,1.065286,0.388515,,,,,,,,,,,,,,,,,,,,,
4.58,0.488921,1.065349,0.38837,,,,,,,,,,,,,,,,,,,,,
4.59,0.488935,1.065351,0.388316,,,,,,,,,,,,,,,,,,,,,
4.6,0.488948,1.065362,0.388267,,,,,,,,,,,,,,,,,,,,,
4.61,0.488971,1.065363,0.388206,,,,,,,,,,,,,,,,,,,,,
4.62,0.48899,1.065371,0.388151,,,,,,,,,,,,,,,,,,,,,
4.63,0.489008,1.065378,0.388096,,,,,,,,,,,,,,,,,,,,,
4.64,0.489022,1.065382,0.388044,,,,,,,,,,,,,,,,,,,,,
4.65,0.489032,1.065395,0.387995,,,,,,,,,,,,,,,,,,,,,
4.66,0.489043,1.065411,0.387942,,,,,,,,,,,,,,,,,,,,,
4.67,0.48906,1.065431,0.387899,,,,,,,,,,,,,,,,,,,,,
4.68,0.489064,1.065439,0.387848,,,,,,,,,,,,,,,,,,,,,
4.69,0.489065,1.065438,0.387798,,,,,,,,,,,,,,,,,,,,,
4.7,0.489064,1.065434,0.387746,,,,,,,,,,,,,,,,,,,,,
4.71,0.489071,1.06543,0.387701,,,,,,,,,,,,,,,,,,,,,
4.72,0.489075,1.065452,0.387661,,,,,,,,,,,,,,,,,,,,,
4.73,0.489071,1.065458,0.387612,,,,,,,,,,,,,,,,,,,,,
4.74,0.489066,1.065466,0.387566,,,,,,,,,,,,,,,,,,,,,
4.75,0.489066,1.065467,0.387529,,,,,,,,,,,,,,,,,,,,,
4.76,0.48906,1.065475,0.38749,,,,,,,,,,,,,,,,,,,,,
4.77,0.489058,1.065477,0.387464,,,,,,,,,,,,,,,,,,,,,
4.78,0.489049,1.065488,0.387425,,,,,,,,,,,,,,,,,,,,,
4.79,0.489026,1.065479,0.387386,,,,,,,,,,,,,,,,,,,,,
4.8,0.48902,1.065494,0.387358,,,,,,,,,,,,,,,,,,,,,
4.81,0.48899,1.06549,0.387329,,,,,,,,,,,,,,,,,,,,,
4.82,0.488978,1.065497,0.387302,,,,,,,,,,,,,,,,,,,,,
4.83,0.488937,1.065501,0.387281,,,,,,,,,,,,,,,,,,,,,
4.84,0.488914,1.065532,0.387263,,,,,,,,,,,,,,,,,,,,,
4.85,0.488889,1.065561,0.387238,,,,,,,,,,,,,,,,,,,,,
4.86,0.488863,1.065579,0.387127,,,,,,,,,,,,,,,,,,,,,
4.87,0.488831,1.065601,0.387082,,,,,,,,,,,,,,,,,,,,,
4.88,0.488793,1.065628,0.387044,,,,,,,,,,,,,,,,,,,,,
4.89,0.488755,1.065656,0.386984,,,,,,,,,,,,,,,,,,,,,
4.9,0.488723,1.065697,0.386934,,,,,,,,,,,,,,,,,,,,,
4.91,0.488692,1.065731,0.386885,,,,,,,,,,,,,,,,,,,,,
4.92,0.488779,1.065822,0.386754,,,,,,,,,,,,,,,,,,,,,
4.93,0.488757,1.065861,0.386709,,,,,,,,,,,,,,,,,,,,,
4.94,0.488737,1.065908,0.386685,,,,,,,,,,,,,,,,,,,,,
4.95,0.488727,1.065954,0.386665,,,,,,,,,,,,,,,,,,,,,
4.96,0.488709,1.065998,0.386642,,,,,,,,,,,,,,,,,,,,,
4.97,0.488689,1.066033,0.386613,,,,,,,,,,,,,,,,,,,,,
4.98,0.48867,1.066076,0.386569,,,,,,,,,,,,,,,,,,,,,
4.99,0.488654,1.066112,0.386538,,,,,,,,,,,,,,,,,,,,,
5,0.488651,1.06615,0.386501,,,,,,,,,,,,,,,,,,,,,
5.01,0.488632,1.066179,0.386464,,,,,,,,,,,,,,,,,,,,,
5.02,0.48845,1.06631,0.38644,,,,,,,,,,,,,,,,,,,,,
5.03,0.488446,1.066349,0.386411,,,,,,,,,,,,,,,,,,,,,
5.04,0.488445,1.066396,0.386373,,,,,,,,,,,,,,,,,,,,,
5.05,0.488446,1.066449,0.386332,,,,,,,,,,,,,,,,,,,,,
5.06,0.488434,1.066523,0.386298,,,,,,,,,,,,,,,,,,,,,
5.07,0.488442,1.066579,0.386262,,,,,,,,,,,,,,,,,,,,,
5.08,0.48845,1.066619,0.386222,,,,,,,,,,,,,,,,,,,,,
5.09,0.488445,1.066671,0.386187,,,,,,,,,,,,,,,,,,,,,
5.1,0.488448,1.066712,0.386172,,,,,,,,,,,,,,,,,,,,,
5.11,0.488454,1.066761,0.386153,,,,,,,,,,,,,,,,,,,,,
5.12,0.488466,1.066804,0.38614,,,,,,,,,,,,,,,,,,,,,
5.13,0.488479,1.066861,0.386118,,,,,,,,,,,,,,,,,,,,,
5.14,0.488489,1.066901,0.386106,,,,,,,,,,,,,,,,,,,,,
5.15,0.488485,1.066939,0.386094,,,,,,,,,,,,,,,,,,,,,
5.16,0.488501,1.066985,0.386075,,,,,,,,,,,,,,,,,,,,,
5.17,0.488483,1.067083,0.3861,,,,,,,,,,,,,,,,,,,,,
5.18,0.488494,1.067139,0.386086,,,,,,,,,,,,,,,,,,,,,
5.19,0.48849,1.067189,0.386073,,,,,,,,,,,,,,,,,,,,,
5.2,0.488488,1.067221,0.386056,,,,,,,,,,,,,,,,,,,,,
5.21,0.488489,1.06728,0.38604,,,,,,,,,,,,,,,,,,,,,
5.22,0.488495,1.067328,0.385987,,,,,,,,,,,,,,,,,,,,,
5.23,0.488485,1.067378,0.386003,,,,,,,,,,,,,,,,,,,,,
5.24,0.488598,1.067482,0.385866,,,,,,,,,,,,,,,,,,,,,
5.25,0.488596,1.06754,0.385894,,,,,,,,,,,,,,,,,,,,,
5.26,0.488612,1.067594,0.385853,,,,,,,,,,,,,,,,,,,,,
5.27,0.48862,1.067671,0.385842,,,,,,,,,,,,,,,,,,,,,
5.28,0.488619,1.067725,0.385838,,,,,,,,,,,,,,,,,,,,,
5.29,0.488611,1.067772,0.385823,,,,,,,,,,,,,,,,,,,,,
5.3,0.48861,1.06783,0.385812,,,,,,,,,,,,,,,,,,,,,
5.31,0.488607,1.067883,0.385796,,,,,,,,,,,,,,,,,,,,,
5.32,0.488597,1.06792,0.385778,,,,,,,,,,,,,,,,,,,,,
5.33,0.488412,1.06806,0.385778,,,,,,,,,,,,,,,,,,,,,
5.34,0.488422,1.068121,0.385775,,,,,,,,,,,,,,,,,,,,,
5.35,0.488432,1.06817,0.385764,,,,,,,,,,,,,,,,,,,,,
5.36,0.488449,1.068234,0.385765,,,,,,,,,,,,,,,,,,,,,
5.37,0.488452,1.068287,0.385775,,,,,,,,,,,,,,,,,,,,,
5.38,0.488461,1.068334,0.385789,,,,,,,,,,,,,,,,,,,,,
5.39,0.48847,1.068377,0.3858,,,,,,,,,,,,,,,,,,,,,
5.4,0.488486,1.06841,0.385807,,,,,,,,,,,,,,,,,,,,,
5.41,0.48849,1.06844,0.385802,,,,,,,,,,,,,,,,,,,,,
5.42,0.488488,1.06849,0.38581,,,,,,,,,,,,,,,,,,,,,
5.43,0.488487,1.068534,0.385806,,,,,,,,,,,,,,,,,,,,,
5.44,0.488492,1.068591,0.385814,,,,,,,,,,,,,,,,,,,,,
5.45,0.488492,1.06864,0.385806,,,,,,,,,,,,,,,,,,,,,
5.46,0.488495,1.068704,0.385809,,,,,,,,,,,,,,,,,,,,,
5.47,0.488482,1.068774,0.385802,,,,,,,,,,,,,,,,,,,,,
5.48,0.488493,1.068829,0.38582,,,,,,,,,,,,,,,,,,,,,
5.49,0.488495,1.068887,0.385836,,,,,,,,,,,,,,,,,,,,,
5.5,0.488499,1.068934,0.385855,,,,,,,,,,,,,,,,,,,,,
5.51,0.488491,1.068975,0.385879,,,,,,,,,,,,,,,,,,,,,
5.52,0.488469,1.069004,0.385894,,,,,,,,,,,,,,,,,,,,,
5.53,0.488454,1.069045,0.385911,,,,,,,,,,,,,,,,,,,,,
5.54,0.488444,1.069082,0.38591,,,,,,,,,,,,,,,,,,,,,
5.55,0.488436,1.069122,0.385904,,,,,,,,,,,,,,,,,,,,,
5.56,0.488441,1.069168,0.385899,,,,,,,,,,,,,,,,,,,,,
5.57,0.488452,1.069198,0.385887,,,,,,,,,,,,,,,,,,,,,
5.58,0.48847,1.069262,0.385893,,,,,,,,,,,,,,,,,,,,,
5.59,0.488481,1.069295,0.385846,,,,,,,,,,,,,,,,,,,,,
5.6,0.48849,1.069325,0.385831,,,,,,,,,,,,,,,,,,,,,
5.61,0.488493,1.069342,0.385814,,,,,,,,,,,,,,,,,,,,,
5.62,0.488495,1.069352,0.385791,,,,,,,,,,,,,,,,,,,,,
5.63,0.488505,1.069355,0.385766,,,,,,,,,,,,,,,,,,,,,
5.64,0.488519,1.069365,0.385754,,,,,,,,,,,,,,,,,,,,,
5.65,0.488527,1.06936,0.385741,,,,,,,,,,,,,,,,,,,,,
5.66,0.488538,1.069359,0.385738,,,,,,,,,,,,,,,,,,,,,
5.67,0.488543,1.069343,0.385727,,,,,,,,,,,,,,,,,,,,,
5.68,0.488558,1.069335,0.385708,,,,,,,,,,,,,,,,,,,,,
5.69,0.488568,1.069325,0.38572,,,,,,,,,,,,,,,,,,,,,
5.7,0.488576,1.069314,0.385708,,,,,,,,,,,,,,,,,,,,,
5.71,0.488584,1.069287,0.385713,,,,,,,,,,,,,,,,,,,,,
5.72,0.488577,1.06925,0.385714,,,,,,,,,,,,,,,,,,,,,
5.73,0.488574,1.069209,0.385711,,,,,,,,,,,,,,,,,,,,,
5.74,0.488585,1.06917,0.385716,,,,,,,,,,,,,,,,,,,,,
5.75,0.4886,1.06914,0.385732,,,,,,,,,,,,,,,,,,,,,
5.76,0.488621,1.069112,0.385747,,,,,,,,,,,,,,,,,,,,,
5.77,0.488638,1.069098,0.38577,,,,,,,,,,,,,,,,,,,,,
5.78,0.488658,1.069068,0.385779,,,,,,,,,,,,,,,,,,,,,
5.79,0.488673,1.069048,0.385804,,,,,,,,,,,,,,,,,,,,,
5.8,0.488698,1.06902,0.385825,,,,,,,,,,,,,,,,,,,,,
5.81,0.488706,1.068972,0.385845,,,,,,,,,,,,,,,,,,,,,
5.82,0.488706,1.068938,0.385876,,,,,,,,,,,,,,,,,,,,,
5.83,0.488724,1.068917,0.385886,,,,,,,,,,,,,,,,,,,,,
5.84,0.488748,1.068892,0.385944,,,,,,,,,,,,,,,,,,,,,
5.85,0.48875,1.068874,0.38598,,,,,,,,,,,,,,,,,,,,,
5.86,0.488744,1.068838,0.386004,,,,,,,,,,,,,,,,,,,,,
5.87,0.488729,1.068817,0.38605,,,,,,,,,,,,,,,,,,,,,
5.88,0.488738,1.068792,0.386089,,,,,,,,,,,,,,,,,,,,,
5.89,0.488749,1.068778,0.386136,,,,,,,,,,,,,,,,,,,,,
5.9,0.488762,1.06877,0.386189,,,,,,,,,,,,,,,,,,,,,
5.91,0.488787,1.068758,0.386243,,,,,,,,,,,,,,,,,,,,,
5.92,0.488798,1.068728,0.386298,,,,,,,,,,,,,,,,,,,,,
5.93,0.488819,1.068708,0.386361,,,,,,,,,,,,,,,,,,,,,
5.94,0.488835,1.068676,0.386415,,,,,,,,,,,,,,,,,,,,,
5.95,0.488835,1.068656,0.386484,,,,,,,,,,,,,,,,,,,,,
5.96,0.488861,1.06864,0.386556,,,,,,,,,,,,,,,,,,,,,
5.97,0.489064,1.068523,0.386595,,,,,,,,,,,,,,,,,,,,,
5.98,0.489077,1.068491,0.386675,,,,,,,,,,,,,,,,,,,,,
5.99,0.489084,1.06845,0.386731,,,,,,,,,,,,,,,,,,,,,
6,0.489081,1.06841,0.3868,,,,,,,,,,,,,,,,,,,,,
6.01,0.489092,1.068385,0.386865,,,,,,,,,,,,,,,,,,,,,
6.02,0.488914,1.068457,0.386966,,,,,,,,,,,,,,,,,,,,,
6.03,0.488911,1.068446,0.387093,,,,,,,,,,,,,,,,,,,,,
6.04,0.488981,1.068267,0.387224,,,,,,,,,,,,,,,,,,,,,
6.05,0.488976,1.068234,0.387307,,,,,,,,,,,,,,,,,,,,,
6.06,0.488983,1.068186,0.387376,,,,,,,,,,,,,,,,,,,,,
6.07,0.488995,1.068149,0.387461,,,,,,,,,,,,,,,,,,,,,
6.08,0.488998,1.068117,0.387544,,,,,,,,,,,,,,,,,,,,,
6.09,0.489005,1.06809,0.387643,,,,,,,,,,,,,,,,,,,,,
6.1,0.489002,1.068049,0.38773,,,,,,,,,,,,,,,,,,,,,
6.11,0.48872,1.068049,0.387952,,,,,,,,,,,,,,,,,,,,,
6.12,0.488714,1.068022,0.388038,,,,,,,,,,,,,,,,,,,,,
6.13,0.488704,1.06799,0.388125,,,,,,,,,,,,,,,,,,,,,
6.14,0.488698,1.067966,0.388213,,,,,,,,,,,,,,,,,,,,,
6.15,0.488688,1.067924,0.388305,,,,,,,,,,,,,,,,,,,,,
6.16,0.488687,1.067898,0.388399,,,,,,,,,,,,,,,,,,,,,
6.17,0.488678,1.067862,0.388487,,,,,,,,,,,,,,,,,,,,,
6.18,0.488673,1.067826,0.388603,,,,,,,,,,,,,,,,,,,,,
6.19,0.488672,1.067797,0.388704,,,,,,,,,,,,,,,,,,,,,
6.2,0.488665,1.06777,0.388802,,,,,,,,,,,,,,,,,,,,,
6.21,0.488833,1.067645,0.388887,,,,,,,,,,,,,,,,,,,,,
6.22,0.488829,1.067619,0.388994,,,,,,,,,,,,,,,,,,,,,
6.23,0.488831,1.067579,0.389093,,,,,,,,,,,,,,,,,,,,,
6.24,0.488816,1.067561,0.389257,,,,,,,,,,,,,,,,,,,,,
6.25,0.488808,1.067511,0.389361,,,,,,,,,,,,,,,,,,,,,
6.26,0.488816,1.067474,0.389462,,,,,,,,,,,,,,,,,,,,,
6.27,0.488708,1.067389,0.389663,,,,,,,,,,,,,,,,,,,,,
6.28,0.488687,1.067354,0.389771,,,,,,,,,,,,,,,,,,,,,
6.29,0.488684,1.067317,0.389911,,,,,,,,,,,,,,,,,,,,,
6.3,0.488664,1.067282,0.390022,,,,,,,,,,,,,,,,,,,,,
6.31,0.48865,1.067235,0.390142,,,,,,,,,,,,,,,,,,,,,
6.32,0.488648,1.067207,0.390247,,,,,,,,,,,,,,,,,,,,,
6.33,0.488654,1.067179,0.390363,,,,,,,,,,,,,,,,,,,,,
6.34,0.488644,1.067154,0.390485,,,,,,,,,,,,,,,,,,,,,
6.35,0.488657,1.067088,0.390568,,,,,,,,,,,,,,,,,,,,,
6.36,0.488646,1.067062,0.390677,,,,,,,,,,,,,,,,,,,,,
6.37,0.488637,1.067037,0.39078,,,,,,,,,,,,,,,,,,,,,
6.38,0.488343,1.067044,0.391005,,,,,,,,,,,,,,,,,,,,,
6.39,0.488335,1.067021,0.391112,,,,,,,,,,,,,,,,,,,,,
6.4,0.488498,1.066883,0.391203,,,,,,,,,,,,,,,,,,,,,
6.41,0.48849,1.066862,0.391361,,,,,,,,,,,,,,,,,,,,,
6.42,0.488484,1.06683,0.39148,,,,,,,,,,,,,,,,,,,,,
6.43,0.488464,1.06679,0.39158,,,,,,,,,,,,,,,,,,,,,
6.44,0.488445,1.066749,0.391685,,,,,,,,,,,,,,,,,,,,,
6.45,0.488414,1.066693,0.391776,,,,,,,,,,,,,,,,,,,,,
6.46,0.488407,1.066674,0.391888,,,,,,,,,,,,,,,,,,,,,
6.47,0.488288,1.066581,0.392077,,,,,,,,,,,,,,,,,,,,,
6.48,0.488279,1.066539,0.392177,,,,,,,,,,,,,,,,,,,,,
6.49,0.488267,1.066508,0.392294,,,,,,,,,,,,,,,,,,,,,
6.5,0.48824,1.066457,0.392403,,,,,,,,,,,,,,,,,,,,,
6.51,0.488227,1.066415,0.392513,,,,,,,,,,,,,,,,,,,,,
6.52,0.488213,1.066375,0.392614,,,,,,,,,,,,,,,,,,,,,
6.53,0.488199,1.066333,0.392712,,,,,,,,,,,,,,,,,,,,,
6.54,0.48819,1.066304,0.392807,,,,,,,,,,,,,,,,,,,,,
6.55,0.488176,1.066269,0.392906,,,,,,,,,,,,,,,,,,,,,
6.56,0.488168,1.066239,0.392987,,,,,,,,,,,,,,,,,,,,,
6.57,0.488151,1.066185,0.393084,,,,,,,,,,,,,,,,,,,,,
6.58,0.488125,1.066158,0.393155,,,,,,,,,,,,,,,,,,,,,
6.59,0.488106,1.066122,0.393229,,,,,,,,,,,,,,,,,,,,,
6.6,0.488077,1.066104,0.393293,,,,,,,,,,,,,,,,,,,,,
6.61,0.488083,1.066098,0.393431,,,,,,,,,,,,,,,,,,,,,
6.62,0.488047,1.066084,0.393504,,,,,,,,,,,,,,,,,,,,,
6.63,0.488013,1.06606,0.393608,,,,,,,,,,,,,,,,,,,,,
6.64,0.487887,1.065959,0.393779,,,,,,,,,,,,,,,,,,,,,
6.65,0.48787,1.065922,0.393856,,,,,,,,,,,,,,,,,,,,,
6.66,0.487842,1.065872,0.393944,,,,,,,,,,,,,,,,,,,,,
6.67,0.48781,1.06582,0.39402,,,,,,,,,,,,,,,,,,,,,
6.68,0.487793,1.06578,0.394116,,,,,,,,,,,,,,,,,,,,,
6.69,0.487757,1.065719,0.394198,,,,,,,,,,,,,,,,,,,,,
6.7,0.487745,1.065672,0.394278,,,,,,,,,,,,,,,,,,,,,
6.71,0.487616,1.065569,0.39443,,,,,,,,,,,,,,,,,,,,,
6.72,0.487601,1.065517,0.394487,,,,,,,,,,,,,,,,,,,,,
6.73,0.487584,1.065464,0.394544,,,,,,,,,,,,,,,,,,,,,
6.74,0.487574,1.065404,0.394591,,,,,,,,,,,,,,,,,,,,,
6.75,0.487578,1.065317,0.394616,,,,,,,,,,,,,,,,,,,,,
6.76,0.487576,1.065251,0.394663,,,,,,,,,,,,,,,,,,,,,
6.77,0.487564,1.065184,0.394712,,,,,,,,,,,,,,,,,,,,,
6.78,0.487557,1.065113,0.394762,,,,,,,,,,,,,,,,,,,,,
6.79,0.487548,1.065041,0.394823,,,,,,,,,,,,,,,,,,,,,
6.8,0.487535,1.064944,0.394853,,,,,,,,,,,,,,,,,,,,,
6.81,0.487512,1.06484,0.394892,,,,,,,,,,,,,,,,,,,,,
6.82,0.487509,1.064738,0.394907,,,,,,,,,,,,,,,,,,,,,
6.83,0.487502,1.064618,0.39492,,,,,,,,,,,,,,,,,,,,,
6.84,0.487675,1.064391,0.394924,,,,,,,,,,,,,,,,,,,,,
6.85,0.487674,1.064219,0.394917,,,,,,,,,,,,,,,,,,,,,
6.86,0.487651,1.064088,0.394907,,,,,,,,,,,,,,,,,,,,,
6.87,0.487645,1.063954,0.394907,,,,,,,,,,,,,,,,,,,,,
6.88,0.487622,1.063799,0.394895,,,,,,,,,,,,,,,,,,,,,
6.89,0.487511,1.063614,0.394974,,,,,,,,,,,,,,,,,,,,,
6.9,0.48751,1.063454,0.394965,,,,,,,,,,,,,,,,,,,,,
